player,player_id,ht_in_in,wt,birth_date,colleges,from_season,to_season,debut,hof,n_seasons,lg,teams,pos,career_g,career_gs,mp_per_game,fg_per_game,fga_per_game,fg_percent,x3p_per_game,x3pa_per_game,x3p_percent,x2p_per_game,x2pa_per_game,x2p_percent,e_fg_percent,ft_per_game,fta_per_game,ft_percent,orb_per_game,drb_per_game,trb_per_game,ast_per_game,stl_per_game,blk_per_game,tov_per_game,pf_per_game,pts_per_game,career_mp,career_fg,career_fga,career_x3p,career_x3pa,career_x2p,career_x2pa,career_ft,career_fta,career_orb,career_drb,career_trb,career_ast,career_stl,career_blk,career_tov,career_pf,career_pts,career_trp_dbl,career_per,career_ts_percent,career_x3p_ar,career_f_tr,career_orb_percent,career_drb_percent,career_trb_percent,career_ast_percent,career_stl_percent,career_blk_percent,career_tov_percent,career_usg_percent,career_ows,career_dws,career_ws,career_ws_48,career_obpm,career_dbpm,career_bpm,career_vorp,career_fg_per_100_poss,career_fga_per_100_poss,career_x3p_per_100_poss,career_x3pa_per_100_poss,career_x2p_per_100_poss,career_x2pa_per_100_poss,career_ft_per_100_poss,career_fta_per_100_poss,career_orb_per_100_poss,career_drb_per_100_poss,career_trb_per_100_poss,career_ast_per_100_poss,career_stl_per_100_poss,career_blk_per_100_poss,career_tov_per_100_poss,career_pf_per_100_poss,career_pts_per_100_poss,career_o_rtg,career_d_rtg,career_pg_percent,career_sg_percent,career_sf_percent,career_pf_percent,career_c_percent,career_on_court_plus_minus_per_100_poss,career_net_plus_minus_per_100_poss,career_bad_pass_turnover,career_lost_ball_turnover,career_shooting_foul_committed,career_offensive_foul_committed,career_shooting_foul_drawn,career_offensive_foul_drawn,career_points_generated_by_assists,career_and1,career_fga_blocked,career_avg_dist_fga,career_percent_fga_from_x0_3_range,career_percent_fga_from_x3_10_range,career_percent_fga_from_x10_16_range,career_percent_fga_from_x16_3p_range,career_percent_fga_from_x3p_range,career_fg_percent_from_x0_3_range,career_fg_percent_from_x3_10_range,career_fg_percent_from_x10_16_range,career_fg_percent_from_x16_3p_range,career_percent_assisted_x2p_fg,career_percent_assisted_x3p_fg,career_percent_dunks_of_fga,career_num_of_dunks,career_percent_corner_3s_of_3pa,career_corner_3_point_percent,career_num_heaves_attempted,career_num_heaves_made,career_CHMP_count,career_FMVP_count,career_all_star_count,career_all_defense_share_mean,career_all_nba_share_mean,career_all_rookie_share_mean,career_all_defense_1st_count,career_all_defense_2nd_count,career_all_defense_ORV_count,career_all_nba_1T_count,career_all_nba_2T_count,career_all_nba_3T_count,career_all_nba_ORV_count,career_all_rookie_1st_count,career_all_rookie_2nd_count,career_all_rookie_ORV_count,career_mvp_winner_count,career_mvp_share_mean,career_roy_winner_count,career_roy_share_sum,career_smoy_winner_count,career_smoy_share_mean,career_mip_winner_count,career_mip_share_mean,career_dpoy_winner_count,career_dpoy_share_mean,career_clutch_poy_winner_count,career_clutch_poy_share_mean,from,to,experience,career_percent_fga_from_x2p_range
Elden Campbell,campbel01,83,215.0,1968-07-23,Clemson,1991,2000,1990-11-03T00:00:00Z,False,10,NBA,"LAL, CHH",PF,728,490.0,26.28021978021978,4.144230769230769,8.89423076923077,0.46594594594594596,0.0027472527472527475,0.03571428571428571,0.07692307692307693,4.141483516483516,8.858516483516484,0.4675143433090402,0.4661003861003861,2.5398351648351647,3.745879120879121,0.678034470113678,2.0096153846153846,4.164835164835165,6.174450549450549,1.206043956043956,0.7142857142857143,1.6881868131868132,1.2953296703296704,2.9381868131868134,10.831043956043956,19132.0,3017,6475,2.0,26.0,3015.0,6449.0,1849,2727,1463.0,3032.0,4495.0,878,520.0,1229.0,943.0,2139.0,7885,0.0,15.799294375914696,0.513383493623249,0.003955989964457454,0.4236535124398913,8.711525193393268,17.860072130462054,13.331585824796154,7.326526238762282,1.3975015680535228,4.339201338072339,10.942363579343509,19.87849675935605,19.099999999999998,25.699999999999996,44.699999999999996,0.11229887100146353,-1.0905707714823332,0.43275141124817057,-0.6688427765001046,6.500000000000001,8.115602132552791,17.39129207610286,0.0,0.06776081956930798,8.10245139034079,17.314379050804934,4.98133493623249,7.326081956930795,3.92882605059586,8.16208969266151,12.104066485469371,2.3431528329500315,1.3975015680535228,3.2963046205310476,2.531303575162032,5.753528120426511,21.198191511603596,105.97611331800125,103.8723081747857,0.0,0.0,0.0,34.068820055441726,65.93117994455828,2.263685669519103,-3.994383512112812,172.0,90.0,499.0,78.0,573.0,,925.0,76.0,233.0,8.00608653730264,0.34704375075328425,0.39603555501988674,0.2137701578883934,0.03818114981318549,0.004350970230203689,0.5928275280221768,0.4050273592864891,0.39731746414366637,0.3331138965891286,0.6697211040134989,0.303242135711703,0.09328190912377968,241.0,0.23440351934434134,0.0,0.0,0.0,0,0,0,0.0017000000000000001,0.0002,0.0,0,0,1,0,0,0,1,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0027,0,0.0,,,1991,2005,10,0.9956490297697963
Tony Massenburg,masseto01,81,220.0,1967-07-31,Maryland,1991,2002,1990-11-03T00:00:00Z,False,10,NBA,"SAS, CHH, GSW, BOS, LAC, PHI, TOR, NJN, VAN, HOU, VAN, MEM",PF,505,226.0,19.823762376237624,2.6851485148514853,5.645544554455445,0.4756225885654156,0.0019801980198019802,0.019801980198019802,0.1,2.6831683168316833,5.625742574257425,0.4769447377683914,0.4757979656260961,1.5940594059405941,2.283168316831683,0.6981786643538594,1.7504950495049505,3.114851485148515,4.865346534653465,0.4079207920792079,0.4198019801980198,0.5247524752475248,1.0891089108910892,2.37029702970297,6.966336633663366,10011.0,1356,2851,1.0,10.0,1355.0,2841.0,805,1153,884.0,1573.0,2457.0,206,212.0,265.0,550.0,1197.0,3518,0.0,12.51012885825592,0.5230401558285886,0.003420237738487663,0.40320007991209666,9.77951253621017,18.40636300069923,13.980940964938569,3.394036559784238,1.0908500649285786,1.8997302966736591,14.138677454799723,17.268554589951055,6.1000000000000005,6.3999999999999995,12.5,0.060062730995904506,-2.6830686245130355,-1.4836579762261513,-4.20621316551793,-5.3999999999999995,7.032094695834581,14.805004495055439,0.0,0.04727799420637299,7.032094695834581,14.757726500849067,4.165198281889921,5.983098591549296,4.582029767256019,8.180371591249624,12.75186295075417,1.0714514034561982,1.0908500649285786,1.3668964139446609,2.842063729897113,6.243032664069523,18.262191589251824,103.1755069423634,109.03036659674358,0.0,0.0,2.1494327390599675,72.03192868719611,26.251053484602917,-8.36677471636953,-2.925867098865478,79.0,124.0,435.0,42.0,336.0,,237.0,72.0,186.0,7.029481361426257,0.4150523500810373,0.3521766612641815,0.1615236628849271,0.06893646677471638,0.0021659643435980548,0.6096513776337115,0.4171777957860615,0.32340178282009724,0.3676528363047002,0.6267918962722854,0.20210696920583468,0.1169578606158833,188.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,1991,2005,10,0.997834035656402
Gary Payton,paytoga01,76,180.0,1968-07-23,Oregon State,1991,2000,1990-11-03T00:00:00Z,True,10,NBA,SEA,PG,786,780.0,35.86513994910941,6.852417302798982,14.505089058524174,0.4724147004648715,0.8994910941475827,2.840966921119593,0.3166144200626959,5.9529262086514,11.664122137404581,0.5103621291448517,0.5034207525655644,2.5521628498727735,3.5661577608142494,0.7156617909382804,1.256997455470738,2.8587786259541983,4.1157760814249365,7.0585241730279895,2.2340966921119594,0.21501272264631044,2.491094147582697,2.66793893129771,17.15648854961832,28190.0,5386,11401,707.0,2233.0,4679.0,9168.0,2006,2803,988.0,2247.0,3235.0,5548,1756.0,169.0,1958.0,2097.0,13485,10.0,19.474827953174884,0.5299242284498049,0.18067970911670803,0.2416090457609081,4.127658744235545,9.291482795317489,6.691394111387017,32.32424263923377,3.197009577864491,0.4264632848527847,13.848006385242993,22.826739978715857,59.3,34.89999999999999,94.10000000000001,0.16028563320326358,3.012472507981554,1.0473536715147216,4.037460092231288,43.0,9.823199716211423,20.822461865909897,1.3258531394111388,4.127304008513657,8.542649875842496,16.70585313941114,3.683621851720468,5.130556935083364,1.8004824405817665,4.112898190847818,5.90625753813409,10.10631784320681,3.197009577864491,0.29598793898545583,3.579861653068464,3.8045583540262506,24.664671869457248,112.07339482085845,104.77215324583186,91.09642948011195,8.903570519888051,0.0,0.0,0.0,7.140217114748538,10.539852429819353,432.0,166.0,189.0,87.0,478.0,,5468.0,129.0,266.0,12.905385463489102,0.334841319650581,0.1757274192180477,0.09011407005343057,0.10374531422271223,0.295111101687728,0.6701133067593927,0.38960690357051986,0.33792723263506064,0.38579518276651686,0.3062822491730981,0.6624954626409975,0.0020662369603935203,11.0,0.19772088881350183,0.33768764311763205,4.0,0.0,0,0,6,0.5926,0.4791,0.0423,7,7,9,2,6,7,8,0,1,1,0,0.0781,0,0.0,0,0.0,0,0.0132,1,0.1224,,,1991,2007,10,0.7048888983122722
Terry Mills,millste01,82,230.0,1967-12-21,Michigan,1991,2000,1990-12-01T00:00:00Z,False,10,NBA,"DEN, NJN, DET, MIA, DET",PF,664,303.0,24.561746987951807,4.271084337349397,9.326807228915662,0.45793637978362667,0.7981927710843374,2.0632530120481927,0.38686131386861317,3.4728915662650603,7.26355421686747,0.4781256479369687,0.5007266268367512,1.427710843373494,1.8283132530120483,0.7808896210873146,1.5436746987951808,3.966867469879518,5.510542168674699,1.3343373493975903,0.5933734939759037,0.4442771084337349,1.266566265060241,2.825301204819277,10.768072289156626,16309.0,2836,6193,530.0,1370.0,2306.0,4823.0,948,1214,1025.0,2634.0,3659.0,886,394.0,295.0,841.0,1876.0,7150,0.0,14.75309951560488,0.5327557177018823,0.2458464651419462,0.1887257955729965,6.950150223802808,18.566122999570787,12.761021521859098,8.986062910049666,1.2396774786927465,1.2337788950886015,11.085462014838432,20.564326445520877,17.8,15.7,33.6,0.09893181678827641,0.053179226194125934,-0.5644429456128517,-0.531700288184438,6.0,8.994365074498743,19.70029431602183,1.7234226500705132,4.473744558219388,7.24548408854007,15.196161628548655,2.9887178858299097,3.840382610828377,3.2125390888466487,8.36779079036115,11.562321417622174,2.822453859831995,1.2446992458151942,0.9388865043840823,2.667238947820222,5.945146851431725,22.744239377031086,108.00570237292293,107.61665338156845,0.0,0.0,0.1681720430107527,72.91311827956989,26.489247311827956,4.720387096774194,1.9708172043010752,93.0,14.0,288.0,33.0,50.0,,514.0,14.0,35.0,18.927075268817205,0.08551763440860216,0.0901952688172043,0.09993763440860215,0.20510860215053767,0.5195021505376344,0.49430451612903226,0.4523447311827958,0.46158881720430106,0.4759129032258064,0.585392688172043,0.9717372043010754,0.0025587096774193547,4.0,0.15172494623655913,0.3767862365591398,4.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0043,0,0.001,0,0.0,,,1991,2001,10,0.4804978494623656
Mario Elie,eliema01,77,210.0,1963-11-26,American International College,1991,2000,1990-12-28T00:00:00Z,False,10,NBA,"PHI, GSW, POR, HOU, SAS",SF,664,328.0,25.825301204819276,3.0406626506024095,6.394578313253012,0.47550635892604803,0.8102409638554217,2.216867469879518,0.3654891304347826,2.230421686746988,4.177710843373494,0.533886085075703,0.538860103626943,2.0933734939759034,2.444277108433735,0.8564386937769563,0.7259036144578314,2.0783132530120483,2.8042168674698793,2.6265060240963853,0.9231927710843374,0.17620481927710843,1.355421686746988,1.9969879518072289,8.984939759036145,17148.0,2019,4246,538.0,1472.0,1481.0,2774.0,1390,1623,482.0,1380.0,1862.0,1744,613.0,117.0,900.0,1326.0,5966,0.0,13.40063564264054,0.6024455330067646,0.3532098203872172,0.3809996501049685,3.2551959412176346,8.824795894564964,6.125979706088174,15.064304875204106,1.8067646372754844,0.4409493818521111,15.474183578259854,15.06595521343597,29.6,16.0,45.699999999999996,0.12828481455563331,0.14799976673664567,0.6144390016328435,0.718771868439468,11.9,5.983234196407745,12.605930720783762,1.6208712386284114,4.4187951947749005,4.374644273384651,8.1833799860042,4.086050851411244,4.794500816421739,1.3981222299976677,4.076387916958246,5.503889666433404,5.173658735712619,1.8067646372754844,0.3384826218801026,2.686359925355726,3.9164975507347792,17.6938651737812,116.66235129461161,106.99300209937019,0.48588537211291705,45.64548454112184,54.0263961872174,0.0,0.0,5.606036905780276,1.7079188561652205,251.0,69.0,228.0,30.0,228.0,,1767.0,47.0,107.0,14.922705609189784,0.2970323842111695,0.12309470854209946,0.06929072467310278,0.08823609923011122,0.4223740681901503,0.6416420628131492,0.38077795429549066,0.3848067945741171,0.4051873396065013,0.651331174385922,0.9427917634119516,0.04289893682023708,74.0,0.24986728583649032,0.40763424172064033,5.0,0.0,3,0,0,0.0103,0.0,0.0,0,0,3,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.001,0,0.0,0,0.0009,,,1991,2001,10,0.5776259318098497
Matt Bullard,bullama01,82,215.0,1967-06-05,"Colorado, Iowa",1991,2001,1991-01-05T00:00:00Z,False,10,NBA,"HOU, ATL, HOU",PF,584,79.0,14.613013698630137,2.0136986301369864,4.780821917808219,0.42120343839541546,0.9982876712328768,2.5753424657534247,0.38763297872340424,1.0154109589041096,2.2054794520547945,0.46040372670807456,0.52560888252149,0.3938356164383562,0.5171232876712328,0.7615894039735099,0.4589041095890411,1.5547945205479452,2.0136986301369864,0.8886986301369864,0.3150684931506849,0.20034246575342465,0.5256849315068494,1.2773972602739727,5.419520547945205,8534.0,1176,2792,583.0,1504.0,593.0,1288.0,230,302,268.0,908.0,1176.0,519,184.0,117.0,307.0,746.0,3165,0.0,12.119510194516055,0.5409088352472463,0.5470473400515585,0.10529423482540426,3.6817553316147174,11.78827044762128,7.8631239746894765,9.429271150691353,1.1104640262479495,0.9256269041481134,9.416404968361848,16.909866416686196,10.1,6.4,16.700000000000003,0.09403691117881414,0.5080384344973049,-0.5604991797515818,-0.04223107569721114,4.1,7.117717365830794,16.915561284274666,3.5386454183266927,9.136430747597842,3.599285212092805,7.782645887040076,1.3860674947269744,1.8151863135692523,1.622744316850246,5.489840637450199,7.1245840168736825,3.1380595265994846,1.1104640262479495,0.7036794000468714,1.8396062807593159,4.508741504569955,19.196004218420438,110.11202249824233,108.21595969064917,0.0,0.0,24.850171969045572,50.840283748925195,24.524505588993982,0.8119733447979364,-0.7313413585554601,85.0,23.0,197.0,15.0,40.0,,565.0,5.0,41.0,20.16180137575237,0.07285920034393809,0.051216680997420466,0.08009071367153912,0.18900924333619948,0.6068650042992262,0.609963456577816,0.46189918314703354,0.29940756663800516,0.44466895958727437,0.6899260533104041,0.9687555889939811,0.011913155631986241,13.0,0.13970872742906276,0.3871640154772141,0.0,0.0,1,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,1991,2002,10,0.39313499570077387
Greg Anthony,anthogr01,72,176.0,1967-11-15,"University of Portland, UNLV",1992,2001,1991-11-01T00:00:00Z,False,10,NBA,"NYK, VAN, SEA, POR",PG,697,189.0,20.568149210903872,2.4835007173601147,6.133428981348637,0.4049122807017544,0.806312769010043,2.27403156384505,0.35457413249211356,1.6771879483500718,3.859397417503587,0.4345724907063197,0.4706432748538012,1.4332855093256816,1.9426111908177905,0.7378138847858198,0.35724533715925394,1.4863701578192252,1.843615494978479,3.895265423242468,1.1621233859397417,0.10616929698708752,1.3615494978479197,1.7360114777618365,7.2065997130559545,14336.0,1731,4275,562.0,1585.0,1169.0,2690.0,999,1354,249.0,1036.0,1285.0,2715,810.0,74.0,949.0,1210.0,5023,0.0,14.66162806919643,0.5138992745535714,0.36566866629464284,0.3163459821428571,2.028871372767857,8.24638671875,5.206096540178572,29.94540318080357,2.987625558035714,0.3870884486607143,16.33763950892857,18.350285993303576,15.4,19.299999999999997,34.7,0.11636893136160716,0.3115094866071428,1.3680733816964283,1.6698800223214285,13.2,6.3630161830357155,15.74380580357143,2.091971261160714,5.858900669642858,4.276667131696429,9.833747209821427,3.676381138392857,4.981515066964286,0.899658203125,3.7978585379464285,4.7356654575892865,9.971693638392859,2.987625558035714,0.27372349330357143,3.4978724888392856,4.431821986607142,18.47481166294643,106.80315290178571,103.80440848214286,97.2047915982934,2.7952084017065966,0.0,0.0,0.0,1.702412208729898,0.3881030521824745,258.0,72.0,143.0,25.0,148.0,,2131.0,27.0,69.0,18.144896619625857,0.1868042336724647,0.04971660649819495,0.08111896947817526,0.16625270758122743,0.5161074827699376,0.5299706268460781,0.39493107975057434,0.3150331473580571,0.3708178536265179,0.3455733508368887,0.7873687233344272,0.0,0.0,0.20590548080078766,0.3728324581555628,2.0,0.0,0,0,0,0.0086,0.0,0.0154,0,0,2,0,0,0,0,0,0,1,0,0.0,0,0.0,0,0.0,0,0.0009,0,0.0,,,1992,2002,10,0.48389251723006244
Terrell Brandon,brandte01,71,180.0,1970-05-20,Oregon,1992,2001,1991-11-01T00:00:00Z,False,10,NBA,"CLE, MIL, MIN",PG,692,452.0,29.74421965317919,5.423410404624278,12.073699421965317,0.44919210053859965,0.5635838150289018,1.5708092485549132,0.35878564857405704,4.859826589595376,10.502890173410405,0.4627132636213539,0.4725314183123878,2.458092485549133,2.8309248554913293,0.8683001531393568,0.5895953757225434,2.417630057803468,3.0072254335260116,5.986994219653179,1.5751445086705202,0.3179190751445087,1.9884393063583814,1.8439306358381502,13.86849710982659,20583.0,3753,8355,390.0,1087.0,3363.0,7268.0,1701,1959,408.0,1673.0,2081.0,4143,1090.0,220.0,1376.0,1276.0,9597,2.0,19.62522469999514,0.5192298984598941,0.1266887722878103,0.23447884176261966,2.3649419423796334,9.911451197590242,6.092576397998348,35.15522518583297,2.872496720594665,0.7789680804547443,13.063236651605694,24.051357916727397,37.3,24.9,62.2,0.1452062867414857,2.6466258562891705,0.8440023320215712,3.507457610649565,28.4,9.898819414079579,22.03541757761259,1.0488850021862703,2.9405285915561388,8.858596900354662,19.08992372346111,4.519380070932323,5.208575037652431,1.0767575183403781,4.409794490599038,5.474065976776952,10.858018753340135,2.872496720594665,0.5615653694796677,3.612767818102317,3.3638439488898606,25.387348782976243,109.14414808336977,104.47548948161104,99.20900948833909,0.7909905116609027,0.0,0.0,0.0,3.4727587124235173,4.381315952824332,434.0,168.0,286.0,27.0,270.0,,5079.0,48.0,133.0,15.316183382105168,0.16492719694954333,0.06368103218941208,0.20018107652744524,0.43970391061452513,0.1316649818214064,0.5983019420058526,0.37257231533209184,0.3841404628890663,0.4600271348762969,0.42996479560166706,0.7160990511660903,0.003371375365788774,17.0,0.10034619136295113,0.33958694688303626,11.0,0.0,0,0,2,0.005300000000000001,0.010400000000000001,0.0442,0,0,3,0,0,0,4,0,1,1,0,0.00030000000000000003,0,0.0,0,0.0,0,0.0053,0,0.0,,,1992,2002,10,0.8683350181785936
Randy Brown,brownra02,74,190.0,1968-05-22,"Houston, New Mexico State",1992,2001,1991-11-01T00:00:00Z,False,10,NBA,"SAC, CHI, BOS",PG,622,169.0,18.110932475884244,2.0241157556270095,4.840836012861736,0.41813351046164066,0.03858520900321544,0.19292604501607716,0.2,1.9855305466237942,4.647909967845659,0.42718782428225527,0.42211889737628694,0.9083601286173634,1.3167202572347267,0.6898656898656899,0.5192926045016077,1.32475884244373,1.8440514469453375,2.2234726688102895,1.1334405144694535,0.2459807073954984,1.1382636655948553,1.9710610932475885,4.995176848874598,11265.0,1259,3011,24.0,120.0,1235.0,2891.0,565,819,323.0,824.0,1147.0,1383,705.0,153.0,708.0,1226.0,3107,0.0,10.418002663115846,0.45905796715490454,0.03873883710608078,0.268699511762095,3.187936085219707,8.530324012427872,5.804545051043053,19.27057256990679,3.2386151797603198,0.9490102086107411,17.41138925876609,15.953377718597427,-2.8000000000000003,13.8,10.999999999999998,0.04606347092765202,-3.649427430093209,1.7613049267643142,-1.8918064802485575,0.20000000000000023,5.765193075898802,13.82924988903684,0.12195295162006213,0.5525432756324901,5.6682023968042605,13.276706613404349,2.573839325343986,3.73208166888593,1.469214380825566,3.7788726142920543,5.237372392365734,6.357079449622725,3.2386151797603198,0.697265867731913,3.2286107412339105,5.590679094540612,14.20480248557479,94.9716822015091,104.23657345761207,89.1954560103126,10.8045439896874,0.0,0.0,0.0,-5.195117628101837,-4.515726716081212,214.0,71.0,212.0,30.0,149.0,,1746.0,25.0,120.0,13.114904930712214,0.2907927811795037,0.07903963905897518,0.1580396390589752,0.4455636480825008,0.0263316145665485,0.5217486303577183,0.23208652916532388,0.2775262649049307,0.40257895584917824,0.704960844344183,0.38958266194005803,0.014499677731227841,23.0,0.06796229455365775,0.0,3.0,0.0,3,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0008,0,0.0,,,1992,2003,10,0.9736683854334516
Rick Fox,foxri01,79,230.0,1969-07-24,UNC,1992,2001,1991-11-01T00:00:00Z,False,10,NBA,"BOS, LAL",SF,734,396.0,25.077656675749317,3.803814713896458,8.32016348773842,0.45718028491894547,0.7983651226158038,2.260217983651226,0.35322483423749246,3.005449591280654,6.059945504087193,0.49595323741007197,0.5051580153921729,1.7534059945504088,2.2806539509536785,0.7688172043010753,1.1076294277929155,2.5749318801089918,3.6825613079019073,2.7452316076294276,1.0926430517711172,0.4305177111716621,1.784741144414169,2.9713896457765667,10.159400544959128,18407.0,2792,6107,586.0,1659.0,2206.0,4448.0,1287,1674,813.0,1890.0,2703.0,2015,802.0,316.0,1310.0,2181.0,7457,0.0,14.299592546313905,0.545679687075569,0.27793122181778673,0.2727566686586625,4.940582387135329,11.66569783234639,8.284935079046017,16.85766827837236,2.216939207910034,1.1648829249741945,16.100461780844245,19.29826696365513,19.2,16.799999999999997,36.099999999999994,0.09391693377519422,-0.10208616287282012,0.3841853642635953,0.2811702069864725,10.700000000000001,7.7082034008801,16.85435432172543,1.626799587113598,4.603357418373445,6.078073558972131,12.25092084533058,3.548508719508883,4.613771934590102,2.238153963166187,5.214179388276199,7.460515021459228,5.552566958222416,2.216939207910034,0.8796436138425598,3.6165317542239364,6.024045200195578,20.562927147280924,106.23730102678329,106.67474330417775,0.0,2.0820502632363165,82.16429919539088,15.636733882984007,0.2632363166782557,3.3208801033078377,1.7406973279030493,387.0,95.0,537.0,77.0,287.0,,2246.0,57.0,226.0,14.73704181980729,0.33052607529552,0.09082805205125659,0.09951316181583392,0.12378454355816033,0.35541283401211876,0.6205202145624317,0.37922330386411046,0.3826737856362372,0.4463193602860833,0.6287325916360386,0.874137280222509,0.024566901758219926,74.0,0.2404286281911195,0.37139574848514956,3.0,1.0,2,0,0,0.0,0.0,0.0519,0,0,0,0,0,0,0,0,1,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0009,,,1992,2004,10,0.6445871659878813
Chris Gatling,gatlich01,82,220.0,1967-09-03,Old Dominion,1992,2001,1991-11-01T00:00:00Z,False,10,NBA,"GSW, MIA, DAL, NJN, MIL, DEN, ORL, CLE",PF,646,85.0,20.04798761609907,4.137770897832818,8.012383900928793,0.5164219474497682,0.07585139318885449,0.29876160990712075,0.2538860103626943,4.061919504643963,7.713622291021672,0.5265904073851094,0.5211553323029366,2.3095975232198143,3.5123839009287927,0.6575583957690613,1.8219814241486068,3.65015479876161,5.472136222910216,0.6749226006191951,0.6919504643962848,0.5634674922600619,1.565015479876161,2.7260061919504643,10.660990712074303,12951.0,2673,5176,49.0,193.0,2624.0,4983.0,1492,2269,1177.0,2358.0,3535.0,436,447.0,364.0,1011.0,1761.0,6887,0.0,17.837989344452165,0.5591888657246545,0.034731526523048416,0.43834229017064313,10.145386456644275,20.669600803026793,15.384557177051965,5.839147556173269,1.74608910508841,1.9164929349085014,14.113481584433632,24.066890587599413,15.500000000000002,15.299999999999999,30.7,0.1140284920083391,-0.29913520191491005,-0.6413404370318895,-0.9638792371245464,3.4000000000000004,10.502053895452088,20.36982472395954,0.19195428924407382,0.7596942321056288,10.310099606208015,19.61552775847425,5.856821867037295,8.917751524978767,4.58416338506679,9.262010655547835,13.846174040614624,1.7161686356265924,1.74608910508841,1.4047718322909426,3.968905875994132,6.872797467377037,27.024778009420125,106.18060381437726,104.75677553856845,0.0,0.0,1.5752391997680486,56.61322122354306,41.811539576688894,-2.8108292258625687,-0.7274282400695855,206.0,117.0,288.0,131.0,515.0,,539.0,141.0,204.0,10.113757610901711,0.3149573789504204,0.28235662510872717,0.17897941432299216,0.16363917077413745,0.05995505943751811,0.6412146999130183,0.3777468831545376,0.3908503914178023,0.42326833864888375,0.5856167004928965,1.0,0.0459175123224123,128.0,0.5959415772687736,0.36149898521310525,2.0,0.0,0,0,1,0.0,0.0,0.0019,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0.0,0,0.0089,0,0.001,0,0.0,,,1992,2002,10,0.9400449405624819
Larry Johnson,johnsla02,79,250.0,1969-03-14,"Odessa College, UNLV",1992,2001,1991-11-01T00:00:00Z,False,10,NBA,"CHH, NYK",PF,707,699.0,36.329561527581326,6.224893917963225,12.851485148514852,0.48437156064274706,0.5190947666195191,1.5615275813295615,0.33242753623188404,5.705799151343705,11.28995756718529,0.5053871210223002,0.5045674664318732,3.226308345120226,4.212164073550213,0.7659503022162525,2.5374823196605374,4.958981612446959,7.496463932107496,3.2503536067892504,0.7284299858557284,0.3649222065063649,2.0297029702970297,2.6775106082036775,16.195190947666195,25685.0,4401,9086,367.0,1104.0,4034.0,7982.0,2281,2978,1794.0,3506.0,5300.0,2298,515.0,258.0,1435.0,1893.0,11450,5.0,16.351800661864903,0.5488092661086237,0.1315108039711894,0.3257426902861592,8.17952112127701,15.388522483940044,11.865108039711894,14.561354876386996,1.0485692038154566,0.709818960482772,12.220650184932841,20.574093829083125,44.099999999999994,25.5,69.69999999999999,0.13022207514113296,1.744317695152813,-0.3513178898189605,1.3929998053338524,22.0,8.795382518979949,18.199754720654077,0.7618610083706444,2.263192524819934,8.04054506521316,15.92362468366751,4.565411718902083,5.96280708584777,3.5674167802219197,6.973860229706054,10.556192330153786,4.596531049250535,1.0485692038154566,0.528051391862955,2.89723184738174,3.8551800661864903,22.928744403348254,111.30624878333657,106.72707806112517,0.0,0.0,43.584886877828055,54.87773755656109,1.595475113122172,2.4801538461538457,-0.8897375565610859,207.0,143.0,460.0,66.0,444.0,,1670.0,105.0,241.0,10.521764705882353,0.4321913122171946,0.18196199095022625,0.14698343891402715,0.05261511312217194,0.18624814479638008,0.6172344796380089,0.39597185520361994,0.3172811764705883,0.4029500452488688,0.5315504977375566,0.96018407239819,0.015086153846153848,48.0,0.25628090497737555,0.3053494117647059,5.0,0.0,0,0,2,0.0,0.0424,0.1,0,0,0,0,1,1,4,1,1,1,0,0.0,1,0.943,0,0.0,0,0.0,0,0.0,,,1992,2001,10,0.8137518552036198
