player,player_id,ht_in_in,wt,birth_date,colleges,from_season,to_season,debut,hof,n_seasons,lg,teams,pos,career_g,career_gs,mp_per_game,fg_per_game,fga_per_game,fg_percent,x3p_per_game,x3pa_per_game,x3p_percent,x2p_per_game,x2pa_per_game,x2p_percent,e_fg_percent,ft_per_game,fta_per_game,ft_percent,orb_per_game,drb_per_game,trb_per_game,ast_per_game,stl_per_game,blk_per_game,tov_per_game,pf_per_game,pts_per_game,career_mp,career_fg,career_fga,career_x3p,career_x3pa,career_x2p,career_x2pa,career_ft,career_fta,career_orb,career_drb,career_trb,career_ast,career_stl,career_blk,career_tov,career_pf,career_pts,career_trp_dbl,career_per,career_ts_percent,career_x3p_ar,career_f_tr,career_orb_percent,career_drb_percent,career_trb_percent,career_ast_percent,career_stl_percent,career_blk_percent,career_tov_percent,career_usg_percent,career_ows,career_dws,career_ws,career_ws_48,career_obpm,career_dbpm,career_bpm,career_vorp,career_fg_per_100_poss,career_fga_per_100_poss,career_x3p_per_100_poss,career_x3pa_per_100_poss,career_x2p_per_100_poss,career_x2pa_per_100_poss,career_ft_per_100_poss,career_fta_per_100_poss,career_orb_per_100_poss,career_drb_per_100_poss,career_trb_per_100_poss,career_ast_per_100_poss,career_stl_per_100_poss,career_blk_per_100_poss,career_tov_per_100_poss,career_pf_per_100_poss,career_pts_per_100_poss,career_o_rtg,career_d_rtg,career_pg_percent,career_sg_percent,career_sf_percent,career_pf_percent,career_c_percent,career_on_court_plus_minus_per_100_poss,career_net_plus_minus_per_100_poss,career_bad_pass_turnover,career_lost_ball_turnover,career_shooting_foul_committed,career_offensive_foul_committed,career_shooting_foul_drawn,career_offensive_foul_drawn,career_points_generated_by_assists,career_and1,career_fga_blocked,career_avg_dist_fga,career_percent_fga_from_x0_3_range,career_percent_fga_from_x3_10_range,career_percent_fga_from_x10_16_range,career_percent_fga_from_x16_3p_range,career_percent_fga_from_x3p_range,career_fg_percent_from_x0_3_range,career_fg_percent_from_x3_10_range,career_fg_percent_from_x10_16_range,career_fg_percent_from_x16_3p_range,career_percent_assisted_x2p_fg,career_percent_assisted_x3p_fg,career_percent_dunks_of_fga,career_num_of_dunks,career_percent_corner_3s_of_3pa,career_corner_3_point_percent,career_num_heaves_attempted,career_num_heaves_made,career_CHMP_count,career_FMVP_count,career_all_star_count,career_all_defense_share_mean,career_all_nba_share_mean,career_all_rookie_share_mean,career_all_defense_1st_count,career_all_defense_2nd_count,career_all_defense_ORV_count,career_all_nba_1T_count,career_all_nba_2T_count,career_all_nba_3T_count,career_all_nba_ORV_count,career_all_rookie_1st_count,career_all_rookie_2nd_count,career_all_rookie_ORV_count,career_mvp_winner_count,career_mvp_share_mean,career_roy_winner_count,career_roy_share_sum,career_smoy_winner_count,career_smoy_share_mean,career_mip_winner_count,career_mip_share_mean,career_dpoy_winner_count,career_dpoy_share_mean,career_clutch_poy_winner_count,career_clutch_poy_share_mean,from,to,experience,career_percent_fga_from_x2p_range
Shaquille O'Neal,onealsh01,85,325.0,1972-03-06,LSU,1993,2007,1992-11-06T00:00:00Z,True,15,NBA,"ORL, LAL, MIA",C,981,972.0,36.62181447502548,10.286442405708462,17.730886850152906,0.5801425779004254,0.0010193679918450561,0.020387359836901122,0.05,10.285423037716615,17.710499490316003,0.5807528490848394,0.580171323444866,5.373088685015291,10.232415902140673,0.5251046025104602,3.7869520897043834,7.81243628950051,11.599388379204893,2.7533129459734966,0.6391437308868502,2.4791029561671762,2.854230377166157,3.441386340468909,25.946992864424058,35926.0,10091,17394,1.0,20.0,10090.0,17374.0,5271,10038,3715.0,7664.0,11379.0,2701,627.0,2432.0,2800.0,3376.0,25454,2.0,27.626404275455105,0.5835355452875354,0.0011135389411568225,0.5816066636976006,11.96041028781384,23.684440238267545,17.94415465122752,14.749763402549686,0.9056031843233312,4.743848466291822,11.483229416021823,30.442267438623837,107.30000000000001,58.300000000000004,165.20000000000002,0.22079833546734956,5.1864165228525305,0.7735567555530813,5.950759895340423,71.89999999999998,14.508336580749319,25.015929967154705,0.0,0.018955631019317486,14.508336580749319,24.988426209430493,7.5833630239937655,14.442593108055448,5.352975560875132,11.027720870678616,16.356407615654398,3.8985664978010353,0.9056031843233312,3.4888660023381397,4.027706953181539,4.868031509213384,36.609244001558764,113.20272226242832,100.57348438456827,0.0,0.0,0.0,0.0,100.0,8.80743881754301,10.178184314675713,625.0,363.0,1347.0,370.0,2990.0,11.0,4559.0,941.0,441.0,4.435275825862209,0.49852499798077704,0.4228805831516032,0.07541951377110089,0.0023781600839996773,0.0007260318229545271,0.7519940634843713,0.43173572409336886,0.2845046038284468,0.1582440432921412,0.6219418867619739,0.0,0.19982497375010094,2228.0,0.0,0.0,4.0,0.0,4,3,14,0.12020000000000002,0.6318666666666667,0.06666666666666667,0,3,12,8,10,13,15,1,1,1,1,0.292,1,0.98,0,0.0,0,0.0016666666666666668,0,0.016533333333333334,,,1993,2011,15,0.9992739681770454
Shaquille O'Neal,onealsh01,85,325.0,1972-03-06,LSU,1994,2008,1992-11-06T00:00:00Z,True,15,NBA,"ORL, LAL, MIA, PHO",C,961,952.0,36.007284079084286,10.082206035379812,17.323621227887617,0.5819918308505526,0.001040582726326743,0.018730489073881373,0.05555555555555555,10.081165452653487,17.304890738813736,0.5825616355983163,0.5820218644882268,5.21748178980229,10.046826222684704,0.5193164163645779,3.6826222684703436,7.567117585848075,11.249739854318419,2.749219562955255,0.6233090530697191,2.324661810613944,2.782518210197711,3.4162330905306972,25.382934443288242,34603.0,9689,16648,1.0,18.0,9688.0,16630.0,5014,9655,3539.0,7272.0,10811.0,2642,599.0,2234.0,2674.0,3283.0,24393,2.0,27.51412016299165,0.5837703667312081,0.0009786145709909544,0.5853777418142936,11.804337774181429,23.437664364361467,17.731477039563043,15.019024362049535,0.8969424616362742,4.606259572869404,11.541681357107764,30.39707250816403,103.4,54.599999999999994,157.60000000000002,0.21871433112735889,5.146594225934168,0.6801115510215877,5.81208854723579,68.0,14.501979597144755,24.919350923330345,0.0,0.019680374533999942,14.501979597144755,24.899670548796344,7.513510389272607,14.461575585931856,5.308169811866023,10.898112880386094,16.189940178597233,3.9621420108083116,0.8969424616362742,3.3453515591133716,4.00568736814727,4.931112909285322,36.521977863191054,113.04803051758518,100.84799005866543,0.0,0.0,0.0,0.0,100.0,8.266261788004527,9.777404752923426,671.0,409.0,1474.0,408.0,3149.0,20.0,4766.0,977.0,468.0,4.36701244813278,0.5011278762731045,0.4233500188608072,0.07255654470011316,0.002221350433798567,0.0006781591852131272,0.7512032063372313,0.43267627310448886,0.27306416446623916,0.1478098453413806,0.6205610335722369,0.0,0.1989133911731422,2327.0,0.0,0.0,4.0,0.0,4,3,13,0.11893333333333334,0.6245333333333333,0.0,0,3,11,8,10,13,15,0,0,0,1,0.28993333333333327,0,0.0,0,0.0,0,0.002,0,0.016533333333333334,,,1993,2011,16,0.9993218408147868
Shaquille O'Neal,onealsh01,85,325.0,1972-03-06,LSU,1995,2009,1992-11-06T00:00:00Z,True,15,NBA,"ORL, LAL, MIA, PHO",C,955,946.0,35.215706806282725,9.683769633507854,16.647120418848168,0.5817083909925777,0.0010471204188481676,0.01780104712041885,0.058823529411764705,9.682722513089006,16.62931937172775,0.5822681191360746,0.5817398414894955,5.0806282722513085,9.763350785340315,0.5203775203775204,3.499476439790576,7.361256544502618,10.860732984293193,2.694240837696335,0.5989528795811518,2.2104712041884818,2.743455497382199,3.4083769633507854,24.449214659685865,33631.0,9248,15898,1.0,17.0,9247.0,15881.0,4852,9324,3342.0,7030.0,10372.0,2573,572.0,2111.0,2620.0,3255.0,23349,1.0,27.07046177633731,0.5843621063899377,0.0009779964913324017,0.5924205048913205,11.527659005084598,23.336335523772707,17.549472213136692,14.994561565222563,0.8814873182480449,4.542368647973595,11.808129404418542,30.116032826856173,96.9,52.0,148.50000000000003,0.21199357735422675,4.828212066248401,0.6221611013648123,5.442029675002232,62.900000000000006,14.256108947102378,24.504745621599117,0.0,0.020249174868424966,14.256108947102378,24.48449644673069,7.483310041330914,14.374615681960098,5.167642948470162,10.840682703458118,15.991510808480271,3.9669709494216647,0.8814873182480449,3.257637298920639,4.033695102732597,5.0268175195504154,35.99347031013053,112.64621926199042,101.2834289792156,0.0,0.0,0.0,0.0,100.0,7.822606216535707,9.113643001182115,728.0,438.0,1633.0,440.0,3397.0,24.0,5058.0,1045.0,508.0,4.291297545372366,0.5069901953967041,0.4183115569153744,0.07188658646825673,0.0020474236840275365,0.0007033585981503373,0.7507958069675266,0.4330148112092344,0.279244663097142,0.13623666643487936,0.6184813643001181,0.0,0.2015822960851123,2507.0,0.0,0.0,5.0,0.0,4,3,13,0.11893333333333334,0.6197333333333332,0.0,0,3,11,8,10,13,15,0,0,0,1,0.27086666666666664,0,0.0,0,0.0,0,0.002,0,0.016533333333333334,,,1993,2011,17,0.9992966414018496
Shaquille O'Neal,onealsh01,85,325.0,1972-03-06,LSU,1996,2010,1992-11-06T00:00:00Z,True,15,NBA,"ORL, LAL, MIA, PHO, CLE",C,929,920.0,34.389666307857915,9.23573735199139,15.895586652314316,0.5810252590234983,0.001076426264800861,0.013993541442411194,0.07692307692307693,9.234660925726589,15.881593110871906,0.5814694320184357,0.5810591183043272,4.853606027987083,9.360602798708289,0.5185142594296228,3.3444564047362757,7.232508073196986,10.576964477933261,2.6254036598493005,0.5532831001076426,2.132400430570506,2.713670613562971,3.407965554359526,23.32615715823466,31948.0,8580,14767,1.0,13.0,8579.0,14754.0,4509,8696,3107.0,6719.0,9826.0,2439,514.0,1981.0,2521.0,3166.0,21670,1.0,26.57458682859647,0.5832777638662826,0.0008326655815700514,0.5935296732189809,11.282922248654064,23.511806685864528,17.52352259922374,15.006203831225742,0.832271190684863,4.521312758232127,12.179510454488543,29.758125704269435,88.2,49.699999999999996,137.6,0.2067367597345687,4.531388506322773,0.6676881181920621,5.190293602103419,57.800000000000004,13.9649086014774,24.04033429322649,0.0,0.012166645799424065,13.9649086014774,24.028167647427065,7.337157255540252,14.159527982972332,5.069735194691373,10.93681294603731,15.988847502191062,3.969390885188431,0.832271190684863,3.2282365093276573,4.09674158006761,5.15936521848003,35.27783898835608,111.82080255415049,101.0626956303994,0.0,0.0,0.0,0.0,100.0,7.648083461102594,8.50965268982068,757.0,461.0,1741.0,468.0,3515.0,28.0,5240.0,1074.0,533.0,4.254459702686487,0.5101317245516966,0.4158601759882674,0.07098200119992,0.0022107859476034933,0.0007569495366975535,0.7471671555229651,0.4330555296313579,0.2874593360442637,0.1306059262715819,0.6162709486034263,0.0,0.20056629558029462,2583.0,0.0,0.0,5.0,0.0,4,3,12,0.11766666666666666,0.5802666666666666,0.0,0,3,10,8,9,12,14,0,0,0,1,0.23246666666666668,0,0.0,0,0.0,0,0.002,0,0.016533333333333334,,,1993,2011,18,0.9992430504633023
Shaquille O'Neal,onealsh01,85,325.0,1972-03-06,LSU,1997,2011,1992-11-06T00:00:00Z,True,15,NBA,"LAL, MIA, PHO, CLE, BOS",C,912,904.0,33.72149122807018,8.905701754385966,15.279605263157896,0.582848941514173,0.0,0.01206140350877193,0.0,8.905701754385966,15.267543859649123,0.5833093938523413,0.582848941514173,4.75109649122807,9.118421052631579,0.5210437710437711,3.2598684210526314,7.055921052631579,10.31578947368421,2.5328947368421053,0.543859649122807,2.0921052631578947,2.655701754385965,3.3914473684210527,22.5625,30754.0,8122,13935,0.0,11.0,8122.0,13924.0,4333,8316,2973.0,6435.0,9408.0,2310,496.0,1908.0,2422.0,3093.0,20577,1.0,26.36129609156533,0.5859694999024516,0.0007384405280613904,0.6011939910255576,11.22155817129479,23.38483449307407,17.434541848214863,14.72698185601873,0.8345320933862262,4.526022631202445,12.39157833127398,29.329485595369704,85.39999999999999,48.300000000000004,133.39999999999998,0.20819756779605905,4.444280418807309,0.7298595304675816,5.16501593288678,55.4,13.733286726929832,23.561819600702346,0.0,0.006311374130194447,13.733286726929832,23.55550822657215,7.325216232034856,14.069779540872734,5.039646875203225,10.884018339077844,15.905277362294337,3.901752617545686,0.8345320933862262,3.2307699811406647,4.0878422319047925,5.238479547375952,34.80063081225206,111.91594589321714,100.86522078428823,0.0,0.0,0.0,0.0,100.0,7.7985107628276005,8.536313975417832,770.0,474.0,1817.0,481.0,3581.0,28.0,5293.0,1093.0,546.0,4.194442999284647,0.5179776289263186,0.4097016648240879,0.06936860245821681,0.002156727580152175,0.0007384405280613904,0.7464784093126097,0.43283410288092605,0.2804303505235091,0.1274123366066203,0.6209102230604149,0.0,0.20113929895298172,2626.0,0.0,0.0,5.0,0.0,4,3,11,0.11653333333333334,0.5584666666666666,0.0,0,3,9,8,9,11,13,0,0,0,1,0.22873333333333334,0,0.0,0,0.0,0,0.002,0,0.01653333333333333,,,1993,2011,19,0.9992615594719385
Alonzo Mourning,mournal01,82,240.0,1970-02-08,Georgetown,1993,2008,1992-11-13T00:00:00Z,True,15,NBA,"CHH, MIA, NJN, MIA",C,838,686.0,30.9964200477327,6.105011933174224,11.5763723150358,0.5273683125450984,0.026252983293556086,0.10620525059665871,0.24719101123595505,6.078758949880668,11.47016706443914,0.5299625468164794,0.5285022162663643,4.841288782816229,6.995226730310263,0.6920846127601501,2.6062052505966586,5.9105011933174225,8.516706443914082,1.1288782816229117,0.49403341288782815,2.81145584725537,2.636038186157518,3.3532219570405726,17.077565632458235,25975.0,5116,9701,22.0,89.0,5094.0,9612.0,4057,5862,2184.0,4953.0,7137.0,946,414.0,2356.0,2209.0,2810.0,14311,0.0,21.232331087584217,0.5824251395572666,0.008779326275264678,0.6107792107795958,10.074090471607315,21.408958614051972,15.942240615976903,6.715834456207892,0.850306063522618,6.562179018286814,15.303360923965354,25.587761308950913,41.6,48.1,89.7,0.16579530317613086,0.7844504331087584,1.398313763233879,2.1758652550529356,27.2,10.401447545717037,19.711110683349375,0.043210779595765164,0.1868103946102021,10.358236766121273,19.519287776708374,8.227926852743021,11.894937439846005,4.443434071222329,10.063337824831569,14.51126467757459,1.9243079884504333,0.850306063522618,4.779210779595766,4.49553031761309,5.718263715110683,29.053154956689127,108.15676612127045,99.41312800769971,0.0,0.0,0.0,9.936691930450289,90.0633080695497,6.3729507674670405,7.636685561429209,247.0,299.0,719.0,363.0,1350.0,19.0,1225.0,271.0,408.0,7.087535825743584,0.3948393732883256,0.31201745111776313,0.17551417107190626,0.11441328577797592,0.003191898605184383,0.7165501560410164,0.45617845997070255,0.3459475192662888,0.40458053627157503,0.6568206483663461,0.3041207566397045,0.17346442901726006,900.0,0.06846920578307114,0.1563594675498376,0.0,0.0,1,0,7,0.14813333333333334,0.11633333333333334,0.06666666666666667,2,2,10,1,2,2,8,1,1,1,0,0.06446666666666666,0,0.02,0,0.0029333333333333334,0,0.0,2,0.08893333333333332,,,1993,2008,15,0.9968081013948155
Doug Christie,chrisdo01,78,200.0,1970-05-09,Pepperdine,1993,2007,1993-03-12T00:00:00Z,False,15,NBA,"LAL, NYK, TOR, SAC, ORL, DAL, LAC",SG,827,708.0,31.53446191051995,3.9153567110036276,9.194679564691656,0.42582851130983695,0.973397823458283,2.747279322853688,0.3543133802816901,2.9419588875453444,6.447400241837968,0.45630157539384847,0.4787611783271962,2.4425634824667473,2.9746070133010885,0.8211382113821138,0.9637243047158404,3.1257557436517533,4.0894800483675935,3.617896009673519,1.8802902055622732,0.4740024183796856,2.0810157194679566,2.4800483675937124,11.246674727932286,26079.0,3238,7604,805.0,2272.0,2433.0,5332.0,2020,2460,797.0,2585.0,3382.0,2992,1555.0,392.0,1721.0,2051.0,9301,0.0,14.63052264273937,0.5373231335557345,0.2979171363932666,0.3208229993481345,3.4018060508455084,11.110502703324514,7.236815061927221,17.651635415468384,3.0832355535104874,1.035285095287396,16.651727443536945,17.629372291882355,26.399999999999995,29.1,55.699999999999996,0.10252544192645426,-0.1915871007323901,1.3274320334368648,1.1387821618927105,20.599999999999998,6.417688561677978,15.057245293147743,1.6013267379884197,4.487096897887189,4.825346063882818,10.564339123432648,3.997871850914529,4.865658192415354,1.5614517427815486,5.112094022010047,6.671958280608919,5.913014302695656,3.0832355535104874,0.7802024617508341,3.3973963725602974,4.073008934391656,18.39467004102918,105.88070861612792,103.9703209478891,5.557987628152442,83.62750356880218,10.58212570835316,0.0,0.0,2.3680408357485834,2.819967988925899,756.0,305.0,604.0,143.0,682.0,3.0,5824.0,124.0,449.0,14.460496604230652,0.2900488817753169,0.08202474369511614,0.08811701345330278,0.23427455984773107,0.30536933858199594,0.6003117619068219,0.29613583077388933,0.30996076480512175,0.38615668123026337,0.5590466323484882,0.9009153869446728,0.06352009343772981,382.0,0.33043383657048925,0.3585257602630099,15.0,0.0,0,0,0,0.13213333333333332,0.0,0.0012666666666666666,1,4,7,0,0,0,0,0,0,1,0,0.0,0,0.0,0,0.0,0,0.009866666666666666,0,0.014533333333333332,,,1993,2007,15,0.6946306614180041
P.J. Brown,brownpj01,83,225.0,1969-10-14,Louisiana Tech,1994,2008,1993-11-05T00:00:00Z,False,15,NBA,"NJN, MIA, CHH, NOH, NOK, CHI, BOS",PF,1089,990.0,31.058769513314967,3.5371900826446283,7.681359044995409,0.46049013747758516,0.0073461891643709825,0.05417814508723599,0.13559322033898305,3.529843893480257,7.627180899908173,0.46279797736575967,0.4609683203825463,1.9816345270890725,2.4958677685950414,0.7939661515820456,2.756657483930211,4.965105601469237,7.7217630853994494,1.5252525252525253,0.837465564738292,1.024793388429752,1.2323232323232323,2.955004591368228,9.0633608815427,33823.0,3852,8365,8.0,59.0,3844.0,8306.0,2158,2718,3002.0,5407.0,8409.0,1661,912.0,1116.0,1342.0,3218.0,9870,0.0,14.130751263932828,0.5165966058599177,0.007289980190994293,0.32909700499659994,10.223291842828846,18.39148508411436,14.298903113266121,8.093087543978948,1.4310232681902848,2.4165833900008873,12.33311947491352,14.753209354581202,41.400000000000006,48.49999999999999,89.7,0.1275505425302309,-0.7195399580167342,0.7650090175324484,0.03954705377997222,17.400000000000002,6.117638884782545,13.256801584720455,0.015989119829701682,0.09626289802796913,6.1016497649528425,13.161573485498035,3.4312657067675842,4.306711409395972,4.743792685450729,8.568521420335276,13.330201342281878,2.6202495343405374,1.4310232681902848,1.755630783786181,2.130538391035686,5.089654968512551,15.643248676935816,110.10761907577684,102.00836708748484,0.0,0.0,0.49034573965614964,63.90791611562441,35.61107122614774,3.1746004156433028,3.7179709049688263,370.0,259.0,1164.0,216.0,893.0,20.0,2823.0,154.0,483.0,9.659969771396183,0.3244855091630455,0.1557392405063291,0.2644143963725676,0.25306578499905535,0.002185868127715851,0.5785522010202153,0.34220408086151516,0.4272433780464765,0.4480807103721897,0.7519522388059702,0.0,0.06768698280748157,410.0,0.07552427734744002,0.0,2.0,0.0,1,0,0,0.11026666666666665,0.0,0.0051333333333333335,0,3,10,0,0,0,0,0,0,1,0,6.666666666666667e-05,0,0.0,0,0.0,0,0.0,0,0.00013333333333333334,,,1994,2008,15,0.9978141318722842
Sam Cassell,cassesa01,75,185.0,1969-11-18,Florida State,1994,2008,1993-11-05T00:00:00Z,False,15,NBA,"HOU, DAL, PHO, NJN, MIL, MIN, LAC, BOS",PG,993,690.0,30.022155085599195,5.738167170191339,12.646525679758309,0.4537346711259755,0.676737160120846,2.0433031218529707,0.3311976343026121,5.061430010070493,10.603222557905337,0.47734827618957165,0.48049052396878483,3.59214501510574,4.173212487411883,0.8607625482625483,0.622356495468278,2.62134944612286,3.243705941591138,5.98086606243706,1.0654582074521652,0.16414904330312186,2.4350453172205437,2.7633434038267874,15.745216515609265,29812.0,5698,12558,672.0,2029.0,5026.0,10529.0,3567,4144,618.0,2603.0,3221.0,5939,1058.0,163.0,2418.0,2744.0,15635,3.0,19.483154434455923,0.5434111767073662,0.164606836173353,0.332404836978398,2.4114752448678383,9.893505970750034,6.23411042533208,34.4456695290487,1.8459412317187707,0.40241513484502883,14.45304910774185,25.660730578290625,65.9,21.500000000000004,87.79999999999998,0.14086015698376492,2.432362806923387,-0.6174862471487992,1.8383134308332216,28.899999999999995,10.04136253857507,22.14005769488796,1.1968100093921912,3.5575271702670066,8.861485307929694,18.576462498322822,6.288014893331544,7.295273715282437,1.0803837380920436,4.583785052998792,5.6834127197101845,10.471991144505568,1.8452737152824366,0.2787803569032604,4.25492754595465,4.820558835368308,27.56712397692204,110.23453642828392,107.75261639608212,92.26000955185863,7.739990448141367,0.0,0.0,0.0,2.3325121388203454,3.2646024038844224,1012.0,489.0,646.0,252.0,1110.0,57.0,11026.0,184.0,426.0,14.73909894133567,0.13473652789938706,0.0930107060415506,0.30750310435405553,0.3246695454907268,0.1396960518984319,0.5931781819629071,0.4291404919207196,0.4627367268964419,0.4566305818673883,0.30307259412560694,0.7309741701822814,0.0002756507203693385,3.0,0.16393898750298494,0.40056495263870107,28.0,0.0,3,0,1,0.0011333333333333334,0.03573333333333333,0.010266666666666667,0,0,1,0,1,1,6,0,0,1,0,0.0002,0,0.0,0,0.006466666666666667,0,0.0,0,0.0,,,1994,2008,15,0.8603039481015681
Lindsey Hunter,hunteli01,74,170.0,1970-12-03,"Alcorn State, Jackson State University",1994,2008,1993-11-05T00:00:00Z,False,15,NBA,"DET, MIL, LAL, TOR, DET",PG,896,438.0,25.518973214285715,3.279017857142857,8.427455357142858,0.38908753807442725,1.1808035714285714,3.2622767857142856,0.36195689360246325,2.0982142857142856,5.165178571428571,0.4062229904926534,0.45914448417428155,1.0446428571428572,1.3995535714285714,0.7464114832535885,0.48549107142857145,1.7410714285714286,2.2265625,2.7455357142857144,1.2265625,0.18303571428571427,1.2678571428571428,2.0279017857142856,8.783482142857142,22865.0,2938,7551,1058.0,2923.0,1880.0,4628.0,936,1254,435.0,1560.0,1995.0,2460,1099.0,164.0,1136.0,1817.0,7870,0.0,12.174165755521539,0.4858252788104089,0.3879907281871857,0.16570938115022962,2.252000874699322,7.970824404111086,5.137270938115023,17.38168816969167,2.5721495735840803,0.5385654931117428,12.244675267876667,18.65696041985567,10.399999999999999,22.6,33.099999999999994,0.06970124644653401,-0.8751847802317952,0.5902820905313798,-0.3021386398425541,9.700000000000001,6.869092499453313,17.65733216706757,2.4687032582549744,6.846332823092063,4.390500765361907,10.819470806910127,2.1891537284058606,2.936619287120052,1.0134178876011368,3.6487601137109116,4.679593264815219,5.7259173409140605,2.5721495735840803,0.3933741526350318,2.642593483490051,4.257861360157445,18.403441941832494,101.30072162694074,105.55429696041986,93.44767474873659,6.4122991312248026,0.14002612003861223,0.0,0.0,2.4730622906138207,-2.4691556413605125,435.0,191.0,496.0,61.0,313.0,17.0,3750.0,66.0,207.0,17.165072965760036,0.17987967747430586,0.058156833797058674,0.12295735619783088,0.23784572142410998,0.401059792175345,0.4993824882175913,0.2950080063596616,0.350356538527057,0.41052058372608025,0.41768843336551026,0.8923046959286809,0.006957696893986713,36.0,0.25023791948214175,0.39675867355630007,4.0,0.0,2,0,0,0.0,0.0,0.0192,0,0,0,0,0,0,0,0,1,1,0,0.0,0,0.0,0,0.0,0,0.0028666666666666662,0,0.0,,,1994,2010,15,0.5989402078246551
Lindsey Hunter,hunteli01,74,170.0,1970-12-03,"Alcorn State, Jackson State University",1995,2009,1993-11-05T00:00:00Z,False,15,NBA,"DET, MIL, LAL, TOR, DET, CHI",PG,842,412.0,24.891923990498814,3.1235154394299287,8.004750593824228,0.39020771513353114,1.1935866983372923,3.2826603325415675,0.36360347322720693,1.9299287410926367,4.72209026128266,0.4087022132796781,0.4647626112759644,0.9916864608076009,1.326603325415677,0.747538048343778,0.46318289786223277,1.6959619952494063,2.159144893111639,2.502375296912114,1.185273159144893,0.1840855106888361,1.1532066508313539,1.984560570071259,8.43230403800475,20959.0,2630,6740,1005.0,2764.0,1625.0,3976.0,835,1117,390.0,1428.0,1818.0,2107,998.0,155.0,971.0,1671.0,7100,0.0,12.137969368767592,0.48980013359416,0.40665651987213136,0.16507576697361517,2.2195047473639007,7.993754473018749,5.140020993368004,16.35069898373014,2.5653895701130778,0.5602605086120521,11.923264468724652,18.189665537477932,11.9,21.9,33.89999999999999,0.0777634906245527,-0.8333842263466767,0.7213702943842741,-0.13081730998616342,9.8,6.741075432988215,17.288625411517724,2.5667398253733475,7.0791736246958346,4.173910969034782,10.218693639963739,2.147134882389427,2.8743833198148767,0.9966601459993318,3.6627081444725413,4.678367288515674,5.384603273056921,2.5653895701130778,0.41095949234219187,2.484254973996851,4.288716064697742,18.205367622501072,102.1084498306217,105.0209933680042,93.5451697712144,6.3168876209654865,0.13794260782010404,0.0,0.0,2.308301169099961,-2.5663310398836487,445.0,194.0,505.0,63.0,315.0,18.0,3832.0,67.0,210.0,17.19535156905521,0.17937556637019636,0.05784203166079322,0.12185691111484027,0.2370296470324999,0.4037967220450859,0.5018765452816468,0.29557330648319075,0.3488632880237177,0.4054091849862952,0.4114734575152431,0.892047211500811,0.00685417016277899,36.0,0.248686916149242,0.39935128936622477,4.0,0.0,2,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0028666666666666662,0,0.0,,,1994,2010,16,0.5962032779549141
Lindsey Hunter,hunteli01,74,170.0,1970-12-03,"Alcorn State, Jackson State University",1996,2010,1993-11-05T00:00:00Z,False,15,NBA,"DET, MIL, LAL, TOR, DET, CHI",PG,813,386.0,24.768757687576876,3.094710947109471,7.936039360393604,0.3899566026038438,1.1931119311193112,3.2829028290282904,0.3634319970026227,1.90159901599016,4.6531365313653135,0.408670367433254,0.46512709237445754,0.980319803198032,1.3087330873308733,0.7490601503759399,0.45141451414514144,1.7097170971709716,2.161131611316113,2.4071340713407134,1.1660516605166051,0.1820418204182042,1.102091020910209,1.954489544895449,8.362853628536286,20137.0,2516,6452,970.0,2669.0,1546.0,3783.0,797,1064,367.0,1390.0,1757.0,1957,948.0,148.0,896.0,1589.0,6799,0.0,12.127888960619755,0.4895488404429657,0.40994090480210554,0.16411009584347222,2.1749217857674927,8.090922183046134,5.168282266474649,15.865168595123405,2.5412722848487856,0.5596911158563838,11.598326463723492,18.072145801261357,12.2,21.600000000000005,33.9,0.08093216467199683,-0.8089735313105227,0.7972190495108507,-0.03071957093906744,9.9,6.724258827034813,17.25560411183394,2.5801807617817945,7.12488454089487,4.143636092764562,10.140338680041715,2.136495009187069,2.855926900729999,0.9788250484183343,3.7142821671549884,4.7128817599443815,5.219580871033422,2.5412722848487856,0.4089834632765556,2.3943834732085216,4.255599145850921,18.180210557679892,102.20921686447832,104.63023290460346,93.13478526584811,6.734985276959831,0.13700761153397412,0.0,0.0,2.252664036890938,-2.579437746541474,448.0,194.0,508.0,64.0,316.0,20.0,3852.0,67.0,210.0,17.205550308350464,0.17906122562364576,0.057904105783654666,0.12170876159786652,0.23723279071059505,0.4039946663703539,0.5001692871826213,0.2969589421634536,0.3464986388132674,0.40435579754430795,0.41207350408356025,0.8927789321628978,0.006807711539529974,36.0,0.24752319573309622,0.39664442469026057,4.0,0.0,2,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0028666666666666662,0,0.0,,,1994,2010,17,0.5960053336296461
